lon,lat,elev_m,distance_to_next_m,segment_id,segment_type,speed_limit_mph
-2.411929,55.963688,103.4,3.855976349903766,54,secondary,40
-2.411875,55.963671,103.4,2.8251089476435234,54,secondary,40
-2.411836,55.963658,103.4,60.71187771259912,54,secondary,40
-2.411033,55.963348,103.4,18.07705398600921,54,secondary,40
-2.410804,55.963248,103.4,41.09624920501076,54,secondary,40
-2.41029,55.963016,103.4,43.257488127626125,54,secondary,40
-2.409756,55.962767,103.4,15.756168941463805,54,secondary,40
-2.409565,55.962674,103.4,27.160971002306496,54,secondary,40
-2.40927,55.962494,103.4,41.76682082788713,54,secondary,40
-2.40873,55.962271,103.4,72.26549712211418,54,secondary,40
-2.407773,55.961903,103.4,41.20411308702254,54,secondary,40
-2.407218,55.961701,103.4,44.7237177278314,54,secondary,40
-2.40662,55.961478,103.4,35.69838135831799,54,secondary,40
-2.40615,55.961294,103.4,35.91046638603353,54,secondary,40
-2.405697,55.961094,103.4,37.30043494469303,54,secondary,40
-2.40524,55.960877,103.4,73.65336261565572,54,secondary,40
-2.404375,55.960425,103.4,56.69321159895302,54,secondary,40
-2.403711,55.960076,103.4,120.89802983206681,54,secondary,40
-2.402298,55.95933,103.4,7.494426068469724,54,secondary,40
-2.40221,55.959284,103.4,72.38122214788184,54,secondary,40
-2.401363,55.958838,103.4,21.603637889411946,54,secondary,40
-2.40111,55.958705,103.4,163.21201356815408,54,secondary,40
-2.399199,55.9577,103.4,22.96986570177948,55,primary,50
-2.398931,55.957558,103.4,159.16695417354407,55,primary,50
-2.397074,55.956574,103.4,188.7195174671656,55,primary,50
-2.394856,55.955417,103.4,22.322515461715703,55,primary,50
-2.394599,55.955277,103.4,33.21153444144958,55,primary,50
-2.394211,55.955072,103.4,27.545280509452347,56,primary,50
-2.393907,55.954892,103.4,25.14622849211219,56,primary,50
-2.393627,55.954729,103.4,46.232045614696084,56,primary,50
-2.393155,55.954408,103.4,50.18918930644302,56,primary,50
-2.392664,55.95405,103.4,134.5929046595164,56,primary,50
-2.391415,55.953062,103.4,52.8382391910715,56,primary,50
-2.39092,55.952676,103.4,42.5783637260812,56,primary,50
-2.390521,55.952365,103.4,87.40066937076075,56,primary,50
-2.389706,55.951725,103.4,9.717264471573527,56,primary,50
-2.389615,55.951654,103.4,31.17923543648886,56,primary,50
-2.389321,55.951427,103.4,40.086874909390495,56,primary,50
-2.388929,55.951141,103.4,76.01716823013483,56,primary,50
-2.388106,55.950636,103.4,48.91802644275135,56,primary,50
-2.387528,55.950338,103.4,4.507941919879065,56,primary,50
-2.387471,55.950313,103.4,44.44515774511582,56,primary,50
-2.386914,55.950063,103.4,64.70899917700719,56,primary,50
-2.386085,55.949712,103.4,51.803388548773725,56,primary,50
-2.38542,55.949432,103.4,50.04061958320289,56,primary,50
-2.384777,55.949162,103.4,24.81821977376846,56,primary,50
-2.384468,55.949021,103.4,39.27090672935091,56,primary,50
-2.383994,55.948788,103.4,47.52938596270967,56,primary,50
-2.383445,55.948491,103.4,48.6520709986821,56,primary,50
-2.38289,55.948183,103.4,91.61232313120311,56,primary,50
-2.381845,55.947603,103.4,123.17568375305301,56,primary,50
-2.380435,55.946826,103.4,215.32553195435196,56,primary,50
-2.377975,55.945465,103.4,30.397834375442436,57,secondary,40
-2.377624,55.945275,103.4,14.377744141140987,57,secondary,40
-2.37745,55.94519,103.4,44.55872951824134,57,secondary,40
-2.376907,55.944929,103.4,45.10769240476695,57,secondary,40
-2.376314,55.944696,103.4,40.008243150935144,57,secondary,40
-2.375764,55.94451,103.4,34.52593554735052,57,secondary,40
-2.37527,55.944369,103.4,33.18041053836593,57,secondary,40
-2.374793,55.944236,103.4,34.25536065150247,57,secondary,40
-2.374291,55.94411,103.4,32.110770522652345,57,secondary,40
-2.373827,55.943984,103.4,179.52622559765297,57,secondary,40
-2.371218,55.943297,103.4,156.94227703343677,58,primary,50
-2.368926,55.94271,103.4,7.780570219536554,58,primary,50
-2.36881,55.942684,103.4,14.082528056550254,58,primary,50
-2.368603,55.942633,103.4,88.57726929438232,58,primary,50
-2.36731,55.942301,103.4,22.243522548671457,58,primary,50
-2.366985,55.942218,103.4,67.70073373540383,59,secondary,40
-2.366041,55.941916,103.4,65.06122564093303,59,secondary,40
-2.365164,55.941598,103.4,80.64518241085469,59,secondary,40
-2.364147,55.941149,103.4,44.32957679519615,59,secondary,40
-2.36362,55.940881,103.4,53.41825270917028,59,secondary,40
-2.363014,55.940541,103.4,52.7192222458455,59,secondary,40
-2.362441,55.940192,103.4,23.417533788696687,59,secondary,40
-2.362148,55.94006,103.4,11.766162462740382,59,secondary,40
-2.361977,55.940015,103.4,13.383546728849108,59,secondary,40
-2.361764,55.939999,103.4,4.857521529545945,59,secondary,40
-2.361686,55.939999,103.4,3.8777532659499547,59,secondary,40
-2.361625,55.939992,103.4,4.746416983097539,59,secondary,40
-2.361553,55.939978,103.4,5.222852452488996,59,secondary,40
-2.361482,55.939953,103.4,5.250642730374632,59,secondary,40
-2.36142,55.939921,103.4,4.977983406757445,59,secondary,40
-2.361375,55.939884,103.4,5.686744600860788,59,secondary,40
-2.361339,55.939837,103.4,3.4185317577040752,59,secondary,40
-2.361327,55.939807,103.4,3.899786552978853,59,secondary,40
-2.361323,55.939772,103.4,2.6715832186939052,59,secondary,40
-2.361325,55.939748,103.4,2.7040492471165414,59,secondary,40
-2.361332,55.939724,103.4,14.442491859803628,59,secondary,40
-2.361269,55.939599,103.4,8.225933652902158,59,secondary,40
-2.361213,55.939532,103.4,7.754308604423835,59,secondary,40
-2.361156,55.93947,103.4,11.373336847990409,59,secondary,40
-2.361066,55.939381,103.4,48.903015838209114,59,secondary,40
-2.360551,55.939049,103.4,57.88727446811977,59,secondary,40
-2.35991,55.938672,103.4,51.81044481846099,59,secondary,40
-2.359345,55.93833,103.4,51.32295630241024,59,secondary,40
-2.35878,55.937994,103.4,38.820906590688075,59,secondary,40
-2.358364,55.937734,103.4,28.17997716755468,59,secondary,40
-2.358075,55.937539,103.4,25.63528638094572,60,secondary,40
-2.357827,55.937355,103.4,24.693537146925095,60,secondary,40
-2.357605,55.937171,103.4,35.038438828336474,60,secondary,40
-2.357312,55.936902,103.4,21.594709336163675,60,secondary,40
-2.357151,55.93673,103.4,23.71408385759276,60,secondary,40
-2.356989,55.936537,103.4,28.344298215456103,60,secondary,40
-2.356817,55.936301,103.4,27.960145608645828,60,secondary,40
-2.356667,55.936064,103.4,25.241508943615795,60,secondary,40
-2.356554,55.935846,103.4,23.690070593141503,60,secondary,40
-2.356464,55.935639,103.4,29.23079667286597,60,secondary,40
-2.356374,55.935381,103.4,36.18067502554268,60,secondary,40
-2.356279,55.93506,103.4,20.964031174074773,60,secondary,40
-2.356224,55.934874,103.4,66.63258301907256,60,secondary,40
-2.35607,55.934281,103.4,245.66046705453934,60,secondary,40
-2.355672,55.932083,103.4,58.14543043497274,61,primary,50
-2.355532,55.931566,103.4,50.162404747982706,61,primary,50
-2.355411,55.93112,103.4,8.32219929427653,61,primary,50
-2.355391,55.931046,103.4,234.39435317590008,61,primary,50
-2.354618,55.928983,103.4,126.79149093439526,61,primary,50
-2.354069,55.927885,103.4,138.24002181983406,62,primary,50
-2.353365,55.926706,103.4,233.9309975795414,62,primary,50
-2.351969,55.924753,103.4,242.4825835549081,62,primary,50
-2.350195,55.922812,103.4,92.28398752010116,62,primary,50
-2.349446,55.922096,103.4,14.500152003761437,62,primary,50
-2.349333,55.921982,103.4,91.63566523027784,63,primary,50
-2.348518,55.921296,103.4,78.34200009058408,63,primary,50
-2.347812,55.920713,103.4,100.54772619559682,63,primary,50
-2.346872,55.919978,103.4,49.17929146037787,63,primary,50
-2.346411,55.919619,103.4,39.25395940682635,63,primary,50
-2.345981,55.919361,103.4,67.50508703040532,63,primary,50
-2.345274,55.918901,103.4,41.75437586117885,63,primary,50
-2.344844,55.918613,103.4,13.732087506543309,63,primary,50
-2.344699,55.91852,103.4,38.610574990205,63,primary,50
-2.344305,55.918252,103.4,11.079579814659393,63,primary,50
-2.344199,55.918172,103.4,4.019927071101639,63,primary,50
-2.344163,55.918142,103.4,9.901608293834485,63,primary,50
-2.344072,55.918069,103.4,10.916798781912597,63,primary,50
-2.343973,55.917988,103.4,86.32937864140222,63,primary,50
-2.343298,55.91731,103.4,53.70457319567252,63,primary,50
-2.342931,55.916873,103.4,51.19009981005128,63,primary,50
-2.342652,55.91644,103.4,51.23262718547008,63,primary,50
-2.342371,55.916007,103.4,93.17792268133257,63,primary,50
-2.341926,55.915207,103.4,54.66044914985332,63,primary,50
-2.341669,55.914737,103.4,54.58365127484989,63,primary,50
-2.341378,55.914274,103.4,45.083501256024746,63,primary,50
-2.341121,55.913895,103.4,44.15033243867802,63,primary,50
-2.340838,55.913531,103.4,26.153486103518564,63,primary,50
-2.34066,55.913318,103.4,26.734011653648412,63,primary,50
-2.340468,55.913103,103.4,28.035073476731057,63,primary,50
-2.340242,55.912885,103.4,54.379709789078255,63,primary,50
-2.339792,55.912466,103.4,27.382362716853656,63,primary,50
-2.339554,55.912259,103.4,27.54057958349731,63,primary,50
-2.339306,55.912054,103.4,156.19097023186785,63,primary,50
-2.337872,55.910902,101.24000000000001,160.81081978481367,63,primary,50
-2.336398,55.909715,99.08,148.09943872203382,64,secondary,40
-2.335035,55.908624,96.92,143.48636358664385,64,secondary,40
-2.333717,55.907566,94.75999999999999,43.93740778691368,64,secondary,40
-2.333301,55.907247,92.6,44.83036232044121,64,secondary,40
-2.332839,55.906938,92.6,44.60595125625634,64,secondary,40
-2.33237,55.906635,92.6,60.6118437857624,64,secondary,40
-2.331698,55.906241,92.6,89.51600138874137,64,secondary,40
-2.330656,55.905687,92.6,60.42518859085478,64,secondary,40
-2.329946,55.905317,92.6,63.55243312727517,64,secondary,40
-2.329232,55.904909,92.6,35.55841655012628,64,secondary,40
-2.328832,55.904681,92.6,28.98879884851795,64,secondary,40
-2.328538,55.904479,92.6,28.6037951472543,64,secondary,40
-2.328268,55.904271,92.6,38.05456161399779,64,secondary,40
-2.327941,55.903982,92.6,33.965291877706335,64,secondary,40
-2.32767,55.903717,92.6,33.317197318953085,64,secondary,40
-2.327442,55.903446,92.6,22.317333741644244,64,secondary,40
-2.327299,55.903262,92.6,23.377949541369365,64,secondary,40
-2.327168,55.903065,92.6,28.077469772819352,64,secondary,40
-2.327028,55.902825,92.6,28.993104727617492,64,secondary,40
-2.32689,55.902576,92.6,42.62728091915638,64,secondary,40
-2.326748,55.902201,92.6,45.55113443262196,64,secondary,40
-2.326665,55.901794,92.6,38.313228950271125,64,secondary,40
-2.32663,55.90145,92.6,17.680432926654746,64,secondary,40
-2.326628,55.901291,92.6,35.377786051126506,64,secondary,40
-2.326646,55.900973,92.6,29.229221502094358,64,secondary,40
-2.326684,55.900711,92.6,39.08276212248836,64,secondary,40
-2.326772,55.900363,92.6,34.60770947777806,64,secondary,40
-2.326891,55.900059,92.6,21.784381999795336,64,secondary,40
-2.326983,55.89987,92.6,18.831866014007108,64,secondary,40
-2.327065,55.899707,92.6,27.82020309921067,64,secondary,40
-2.327208,55.89947,92.6,33.71134190600596,65,secondary,40
-2.327411,55.899189,92.6,36.33198987585673,65,secondary,40
-2.327646,55.89889,92.6,37.98721809313864,65,secondary,40
-2.327924,55.898586,92.6,37.63504472730484,65,secondary,40
-2.328295,55.898319,92.6,53.43381727894305,65,secondary,40
-2.328695,55.897894,92.6,41.98251892455857,65,secondary,40
-2.329009,55.89756,92.6,42.50251214784072,65,secondary,40
-2.329291,55.897212,92.6,42.63049149814767,65,secondary,40
-2.329511,55.896849,92.6,27.971470205457965,65,secondary,40
-2.329627,55.896606,92.6,12.976529828035021,65,secondary,40
-2.329679,55.896493,92.6,24.969578503925856,65,secondary,40
-2.32975,55.896272,92.6,22.824027747204028,65,secondary,40
-2.329815,55.89607,92.6,23.96053878232049,65,secondary,40
-2.32986,55.895856,92.6,8.652332643496276,65,secondary,40
-2.32988,55.895779,92.6,10.686359286721256,65,secondary,40
-2.329888,55.895683,92.6,11.133641742289539,65,secondary,40
-2.329897,55.895583,92.6,14.252601161740255,65,secondary,40
-2.329909,55.895455,92.6,20.90697046264571,65,secondary,40
-2.329904,55.895267,92.6,17.798178694467637,65,secondary,40
-2.329896,55.895107,92.6,19.09430495267655,65,secondary,40
-2.329868,55.894936,92.6,16.504024247174655,65,secondary,40
-2.329848,55.894788,92.6,15.977090180054784,65,secondary,40
-2.329823,55.894645,92.6,15.737291543407636,65,secondary,40
-2.329786,55.894505,92.6,17.451868922567172,65,secondary,40
-2.329732,55.894351,92.6,36.46674437568293,65,secondary,40
-2.329589,55.894033,92.6,20.021101153050534,65,secondary,40
-2.3295,55.89386,92.6,13.751175168093665,65,secondary,40
-2.329434,55.893742,92.6,20.71665878658317,65,secondary,40
-2.32932,55.893567,92.6,15.083498290453507,65,secondary,40
-2.329235,55.89344,92.6,16.605138771216733,65,secondary,40
-2.329125,55.893304,92.6,15.03593370065186,66,secondary,40
-2.329021,55.893182,92.6,14.054825320173812,66,secondary,40
-2.32892,55.893069,92.6,35.003716613342206,66,secondary,40
-2.32866,55.89279,92.6,27.368652745967175,66,secondary,40
-2.328434,55.892579,92.6,28.53926815354955,66,secondary,40
-2.328176,55.892367,92.6,26.0394861895007,66,secondary,40
-2.327927,55.892179,92.6,24.422308670990077,66,secondary,40
-2.327679,55.892009,92.6,19.629203910330617,66,secondary,40
-2.327472,55.891876,92.6,19.971176410590687,66,secondary,40
-2.327251,55.891746,92.6,22.868851706258994,66,secondary,40
-2.326984,55.891605,92.6,28.13821459789573,66,secondary,40
-2.326653,55.891433,92.6,40.92251611287702,66,secondary,40
-2.326157,55.891192,92.6,11.04778095132592,66,secondary,40
-2.326023,55.891127,92.6,23.192392382898124,66,secondary,40
-2.325741,55.890991,92.6,27.41615279968782,66,secondary,40
-2.325408,55.89083,92.6,48.273950095105356,66,secondary,40
-2.324824,55.890545,92.6,20.5672635668519,66,secondary,40
-2.32457,55.890427,92.6,22.288836426272617,66,secondary,40
-2.324301,55.890295,92.6,97.24891151860461,66,secondary,40
-2.323129,55.889718,92.6,45.828240557286165,66,secondary,40
-2.32258,55.889444,92.6,37.47069050989471,66,secondary,40
-2.32216,55.889203,92.6,36.73080067753578,66,secondary,40
-2.321761,55.88896,92.6,8.757136397143128,66,secondary,40
-2.321666,55.888902,92.6,34.115419871645344,66,secondary,40
-2.321296,55.888676,92.6,69.9679267999552,66,secondary,40
-2.320579,55.888192,92.6,16.223155832812786,66,secondary,40
-2.320426,55.888074,92.6,46.0073701371154,66,secondary,40
-2.319993,55.887739,92.6,45.62794334755718,66,secondary,40
-2.319586,55.887398,92.6,55.60526581013818,66,secondary,40
-2.319119,55.886972,92.6,107.65418561232808,66,secondary,40
-2.318168,55.886164,92.6,48.795104523688416,67,secondary,40
-2.317713,55.885807,92.6,45.02194966843524,67,secondary,40
-2.317273,55.885486,92.6,10.09962392062913,67,secondary,40
-2.317172,55.885415,92.6,37.85302343039048,67,secondary,40
-2.316791,55.88515,92.6,62.33616901030412,67,secondary,40
-2.316119,55.884735,92.6,53.61260066565122,67,secondary,40
-2.315524,55.884387,92.6,52.898505679784,67,secondary,40
-2.31492,55.884053,92.6,52.18408151227828,67,secondary,40
-2.314303,55.883736,92.6,51.47986136514276,67,secondary,40
-2.313682,55.883431,92.6,36.337588574977936,67,secondary,40
-2.313224,55.883229,92.6,36.27056464268294,67,secondary,40
-2.312739,55.883049,92.6,31.00697210039062,67,secondary,40
-2.312303,55.882915,92.6,29.542002547434862,67,secondary,40
-2.311876,55.8828,92.6,27.95534877222691,67,secondary,40
-2.311461,55.882705,92.6,26.94074061304503,67,secondary,40
-2.311048,55.882634,92.6,32.66055357089593,67,secondary,40
-2.310535,55.882575,92.6,17.92939224227185,67,secondary,40
-2.310251,55.88255,92.6,23.628503479294107,67,secondary,40
-2.309874,55.882529,92.6,39.810841992845035,67,secondary,40
-2.309237,55.882506,92.6,53.60035659572201,67,secondary,40
-2.308378,55.882491,92.6,56.33443038677426,67,secondary,40
-2.307475,55.882479,92.6,35.80790591177136,67,secondary,40
-2.306901,55.882472,92.6,21.209913382839428,67,secondary,40
-2.306561,55.882468,92.6,19.335478327709453,67,secondary,40
-2.306251,55.882466,92.6,34.743642289038405,67,secondary,40
-2.305694,55.882461,92.6,136.1234968909048,67,secondary,40
-2.303512,55.882433,92.6,16.28423897100006,67,secondary,40
-2.303251,55.882429,92.6,31.75800330304593,67,secondary,40
-2.302742,55.882421,92.6,25.645253810087386,67,secondary,40
-2.302331,55.882414,92.6,25.19784270499651,67,secondary,40
-2.301927,55.882416,92.6,18.775871414108796,68,secondary,40
-2.301626,55.882419,92.6,21.59781281187773,68,secondary,40
-2.30128,55.882427,92.6,26.040404528213852,68,secondary,40
-2.300864,55.882447,92.6,12.599919764376287,68,secondary,40
-2.300664,55.882463,92.6,19.02336525901521,68,secondary,40
-2.300362,55.882487,92.6,16.144612551893033,68,secondary,40
-2.300108,55.882515,92.6,24.977696022995886,68,secondary,40
-2.299716,55.882561,92.6,73.6886194385536,68,secondary,40
-2.298569,55.88272,92.6,25.944403880354002,68,secondary,40
-2.298167,55.88278,92.6,54.436411195450816,68,secondary,40
-2.297326,55.882911,92.6,11.139442132776518,68,secondary,40
-2.297154,55.882938,92.6,16.090206719736447,68,secondary,40
-2.296902,55.882969,92.6,16.349616813559145,68,secondary,40
-2.296645,55.882998,92.6,14.77962969772798,68,secondary,40
-2.296411,55.883019,92.6,14.668814684100862,68,secondary,40
-2.296178,55.883037,92.6,13.883760074781701,68,secondary,40
-2.295957,55.883052,92.6,18.011315595075374,68,secondary,40
-2.295669,55.883064,92.6,18.71154888434601,68,secondary,40
-2.295369,55.883066,92.6,19.089614594722327,68,secondary,40
-2.295063,55.883062,92.6,13.622972355076099,68,secondary,40
-2.294846,55.883048,92.6,9.620666371547642,68,secondary,40
-2.294692,55.883043,92.6,10.00579818549373,68,secondary,40
-2.294533,55.883031,92.6,14.252510463140634,68,secondary,40
-2.294307,55.883012,92.6,30.26960613819305,68,secondary,40
-2.293834,55.882951,92.6,25.131301173149012,68,secondary,40
-2.293446,55.88289,92.6,18.28477407953904,68,secondary,40
-2.293171,55.882833,92.6,27.92840296453015,68,secondary,40
-2.292761,55.882732,92.6,28.289253661096772,68,secondary,40
-2.292362,55.882611,92.6,22.16036084058205,68,secondary,40
-2.29206,55.882506,92.6,16.941728152563417,68,secondary,40
-2.291837,55.882419,92.6,15.017634735755522,69,secondary,40
-2.291643,55.882339,92.6,11.174187609921953,69,secondary,40
-2.291502,55.882277,92.6,21.457203886296007,69,secondary,40
-2.291234,55.882156,92.6,12.031510594639986,69,secondary,40
-2.29109,55.882084,92.6,21.324714514820805,69,secondary,40
-2.290837,55.881955,92.6,28.44612741444439,69,secondary,40
-2.290506,55.881779,92.6,35.325649282579775,69,secondary,40
-2.290094,55.881561,92.6,36.07031164401353,69,secondary,40
-2.289669,55.881341,92.6,38.10595788067727,69,secondary,40
-2.289226,55.881105,92.6,29.847183545718597,69,secondary,40
-2.288871,55.880925,92.6,27.398591817595506,69,secondary,40
-2.288548,55.880758,92.6,34.11155285093805,69,secondary,40
-2.288146,55.88055,92.6,89.02880113985506,69,secondary,40
-2.287102,55.880004,92.6,111.46175244810551,69,secondary,40
-2.285794,55.879321,92.6,11.940233449496805,69,secondary,40
-2.285657,55.879246,92.6,71.72094099026204,69,secondary,40
-2.284842,55.878791,92.6,25.245680985428603,69,secondary,40
-2.284582,55.878617,92.6,20.107871334823244,69,secondary,40
-2.284387,55.878473,92.6,19.679191339286778,69,secondary,40
-2.284214,55.878325,92.6,14.754373319676203,69,secondary,40
-2.284096,55.87821,92.6,18.839928744044208,69,secondary,40
-2.283959,55.878059,92.6,16.17722898456004,69,secondary,40
-2.283858,55.877925,92.6,15.805516030332736,69,secondary,40
-2.283764,55.877793,92.6,18.901944927966177,69,secondary,40
-2.283678,55.87763,92.6,18.965414522191796,69,secondary,40
-2.283601,55.877465,92.6,17.758819826350027,69,secondary,40
-2.28354,55.877309,92.6,21.952740850341883,69,secondary,40
-2.283485,55.877114,92.6,9.084429687789626,69,secondary,40
-2.283466,55.877033,92.6,15.09209742675476,69,secondary,40
-2.283441,55.876898,92.6,12.121691545033489,69,secondary,40
-2.283438,55.876789,92.6,28.038516751229892,70,secondary,40
-2.283395,55.876538,92.6,15.307089617858198,70,secondary,40
-2.283371,55.876401,92.6,22.235234331285174,70,secondary,40
-2.283336,55.876202,92.6,17.177162211997253,70,secondary,40
-2.283298,55.876049,92.6,16.344856309697555,70,secondary,40
-2.283255,55.875904,92.6,5.967148165684779,70,secondary,40
-2.28324,55.875851,92.6,18.494661882017827,70,secondary,40
-2.283181,55.875688,92.6,19.905171604159136,70,secondary,40
-2.283099,55.875515,92.6,9.260743335071858,70,secondary,40
-2.283052,55.875436,92.6,7.520823305805875,70,secondary,40
-2.283013,55.875372,92.6,5.616967802877716,70,secondary,40
-2.28298,55.875325,92.6,12.049709667598995,70,secondary,40
-2.28291,55.875224,92.6,15.338854299950869,70,secondary,40
-2.282806,55.875099,92.6,33.71143567930973,70,secondary,40
-2.28255,55.874832,92.6,22.810699415171452,70,secondary,40
-2.282348,55.874661,92.6,30.61265222999057,70,secondary,40
-2.282046,55.874444,92.6,29.42739006232832,70,secondary,40
-2.281733,55.874246,92.6,31.47281541789689,70,secondary,40
-2.281376,55.874046,92.6,62.89802646890171,70,secondary,40
-2.280644,55.873657,92.6,127.68333940610832,70,secondary,40
-2.279162,55.872865,92.6,117.90133604716198,70,secondary,40
-2.277805,55.872127,92.6,51.24896215856252,70,secondary,40
-2.277202,55.871814,92.6,39.17455190954725,70,secondary,40
-2.276731,55.871581,92.6,29.980338142167295,70,secondary,40
-2.276358,55.871411,92.6,42.03853859177994,70,secondary,40
-2.275833,55.871174,92.6,20.772753253562563,70,secondary,40
-2.275572,55.871058,92.6,21.504024998723494,70,secondary,40
-2.275291,55.870946,92.6,12.923780202809805,70,secondary,40
-2.275123,55.870878,92.6,12.490171792564409,70,secondary,40
-2.274961,55.870812,92.6,24.594300786349756,70,secondary,40
-2.274637,55.870686,92.6,49.63118565095249,71,secondary,40
-2.273964,55.870448,92.6,52.28719513805139,71,secondary,40
-2.273234,55.870217,92.6,54.045787772272526,71,secondary,40
-2.272468,55.86999,92.6,44.8448340103176,71,secondary,40
-2.271823,55.869812,92.6,34.258329666175364,71,secondary,40
-2.271326,55.869681,92.6,91.5343037287837,71,secondary,40
-2.270004,55.869324,92.6,52.72333179687654,71,secondary,40
-2.269242,55.869119,92.6,44.86577149902576,71,secondary,40
-2.268589,55.86895,92.6,38.065973042124455,71,secondary,40
-2.268021,55.868825,92.6,34.697697061516,71,secondary,40
-2.267493,55.868727,92.6,45.83448988827277,71,secondary,40
-2.266786,55.868615,92.6,38.92745584094874,71,secondary,40
-2.266179,55.868534,92.6,44.01593910006571,71,secondary,40
-2.265484,55.868466,92.6,12.391330136490895,71,secondary,40
-2.265288,55.868448,92.6,74.73639582287238,71,secondary,40
-2.264094,55.868394,92.6,98.6481345422954,71,secondary,40
-2.262515,55.868348,92.6,72.06092513619157,71,secondary,40
-2.261362,55.86831,92.6,37.6252504048086,71,secondary,40
-2.26076,55.86829,92.6,6.939687378047316,71,secondary,40
-2.260649,55.868286,92.6,20.5971013872533,71,secondary,40
-2.260321,55.868265,92.6,21.155108915145547,71,secondary,40
-2.259984,55.868244,92.6,31.700250452902434,71,secondary,40
-2.259482,55.8682,92.6,33.29298456285871,71,secondary,40
-2.258955,55.868153,92.6,35.37351208423188,71,secondary,40
-2.2584,55.868088,92.6,28.407381451094995,71,secondary,40
-2.257957,55.868029,92.6,5.467208793755787,71,secondary,40
-2.257873,55.868015,92.6,40.61245259961931,71,secondary,40
-2.257244,55.867921,92.6,16.01115749429242,71,secondary,40
-2.256998,55.86788,92.6,48.811767084034614,71,secondary,40
-2.256253,55.867746,92.6,19.97621997121689,71,secondary,40
-2.255946,55.867695,92.6,47.097502185978165,72,secondary,40
-2.255227,55.867566,92.6,41.582309176605115,72,secondary,40
-2.254597,55.867444,92.6,34.40920227191629,72,secondary,40
-2.254071,55.867351,88.55999999999999,61.21387925147298,72,secondary,40
-2.253135,55.867186,84.52000000000001,65.271666674628,72,secondary,40
-2.252141,55.867003,80.47999999999999,37.205885860171165,72,secondary,40
-2.251583,55.866885,76.44000000000001,28.974019240065847,72,secondary,40
-2.251152,55.866788,72.4,58.19877944677572,73,secondary,40
-2.250324,55.866547,72.4,35.3174261807356,73,secondary,40
-2.249847,55.866376,72.4,36.45380951814367,73,secondary,40
-2.24938,55.866179,72.4,36.518750572634396,73,secondary,40
-2.24893,55.865969,72.4,41.87132254552971,73,secondary,40
-2.248448,55.865707,72.4,36.447358276837164,73,secondary,40
-2.248064,55.86546,72.4,32.040676904479,73,secondary,40
-2.24775,55.865232,72.4,40.023524987359885,73,secondary,40
-2.247401,55.86493,72.4,33.46770397291111,73,secondary,40
-2.247137,55.864668,72.4,43.68710329811318,73,secondary,40
-2.246826,55.864316,72.4,42.164297951558034,73,secondary,40
-2.246566,55.863966,72.4,44.034593481451935,73,secondary,40
-2.246324,55.863594,72.4,57.90138164668106,73,secondary,40
-2.246015,55.863103,72.4,55.813833692673164,73,secondary,40
-2.245701,55.862633,72.4,34.439219698421184,73,secondary,40
-2.245517,55.862341,72.4,41.6035419790966,73,secondary,40
-2.245259,55.861996,72.4,46.431498165208126,73,secondary,40
-2.244921,55.861624,72.4,25.243329938477128,73,secondary,40
-2.244708,55.861431,72.4,35.97838274411736,73,secondary,40
-2.244413,55.861153,72.4,29.604990915785443,73,secondary,40
-2.244126,55.860941,72.4,51.22538136187994,73,secondary,40
-2.243605,55.860585,72.4,35.79799636766148,73,secondary,40
-2.2432,55.860357,72.4,28.987077794458088,73,secondary,40
-2.242864,55.860177,72.4,30.100945681198024,73,secondary,40
-2.242493,55.860004,72.4,36.641405494329796,73,secondary,40
-2.242025,55.859805,72.4,36.502336360641934,73,secondary,40
-2.241529,55.859631,72.4,26.054332236753982,73,secondary,40
-2.241177,55.859505,72.4,40.54576657057125,73,secondary,40
-2.240607,55.85933,72.4,78.1375000852039,73,secondary,40
-2.239479,55.859025,72.4,162.53596725423776,73,secondary,40
-2.237128,55.858396,72.4,44.39621024184881,74,secondary,40
-2.236486,55.858224,72.4,66.48706563463593,74,secondary,40
-2.235511,55.857983,72.4,29.286903823791626,74,secondary,40
-2.235074,55.857887,72.4,56.961352081984245,74,secondary,40
-2.234213,55.857717,72.4,51.54937105236065,74,secondary,40
-2.233425,55.857578,72.4,22.68738153383769,74,secondary,40
-2.233077,55.857519,72.4,64.95800364633574,74,secondary,40
-2.232072,55.857367,72.4,48.90019091933292,74,secondary,40
-2.231312,55.85726,72.4,17.042421228838858,74,secondary,40
-2.231047,55.857223,72.4,41.428435979988805,74,secondary,40
-2.230395,55.857153,72.4,12.052169558841037,74,secondary,40
-2.230204,55.857137,72.4,75.75302496600958,74,secondary,40
-2.229018,55.856992,72.4,9.385966793601735,74,secondary,40
-2.22887,55.856977,72.4,36.440816259012315,74,secondary,40
-2.228295,55.85692,72.4,16.07248385209717,74,secondary,40
-2.228042,55.856893,72.4,39.02480375335239,74,secondary,40
-2.227425,55.856836,72.4,22.288771331833754,74,secondary,40
-2.227074,55.856799,72.4,74.19682552140168,74,secondary,40
-2.225902,55.856687,72.4,37.72130999997555,74,secondary,40
-2.225301,55.856651,72.4,69.2597869998328,74,secondary,40
-2.224192,55.856628,72.4,49.471414623852496,74,secondary,40
-2.223401,55.856657,72.4,26.235001967007452,74,secondary,40
-2.222983,55.856682,72.4,38.787184793852596,74,secondary,40
-2.222369,55.856736,72.4,43.92890852777098,74,secondary,40
